Format Version,1.22,Take Name,WoodPlate_1202_2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,08 Jan 1970 00:47:13 +0900,Total Frames in Take,3852,Total Exported Frames,3852,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,MarkerSet 01:BL,MarkerSet 01:BL,MarkerSet 01:BL,MarkerSet 01:BR,MarkerSet 01:BR,MarkerSet 01:BR,MarkerSet 01:FL,MarkerSet 01:FL,MarkerSet 01:FL,MarkerSet 01:FM,MarkerSet 01:FM,MarkerSet 01:FM,MarkerSet 01:FR,MarkerSet 01:FR,MarkerSet 01:FR
,,"9E9992F4346D11EB9B308E5962CE52AE","9E9992F4346D11EB9B308E5962CE52AE","9E9992F4346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F2346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992F0346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EE346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE","9E9992EC346D11EB9B308E5962CE52AE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,0.940000,0.006295,1.193338,0.419468,0.202428,1.237084,0.422911,0.009300,1.193153,0.196672,0.104809,1.216035,0.195375,0.203174,1.237722,0.195457
95,0.950000,0.006341,1.193389,0.419369,0.202478,1.237121,0.422799,0.009342,1.193131,0.196574,0.104847,1.216006,0.195270,0.203219,1.237683,0.195346
96,0.960000,0.006394,1.193458,0.419257,0.202541,1.237153,0.422681,0.009398,1.193131,0.196466,0.104897,1.215991,0.195154,0.203279,1.237648,0.195231
97,0.970000,0.006455,1.193542,0.419128,0.202617,1.237181,0.422555,0.009468,1.193152,0.196345,0.104963,1.215991,0.195022,0.203357,1.237617,0.195110
98,0.980000,0.006525,1.193640,0.418981,0.202704,1.237206,0.422422,0.009555,1.193192,0.196209,0.105049,1.216004,0.194877,0.203456,1.237592,0.194981
99,0.990000,0.006602,1.193746,0.418817,0.202801,1.237233,0.422283,0.009659,1.193250,0.196057,0.105156,1.216031,0.194722,0.203575,1.237574,0.194844
100,1.000000,0.006684,1.193860,0.418638,0.202905,1.237262,0.422140,0.009781,1.193324,0.195889,0.105284,1.216071,0.194556,0.203716,1.237563,0.194698
101,1.010000,0.006768,1.193980,0.418445,0.203013,1.237294,0.421992,0.009923,1.193410,0.195702,0.105433,1.216121,0.194380,0.203877,1.237559,0.194546
102,1.020000,0.006854,1.194104,0.418234,0.203121,1.237329,0.421839,0.010083,1.193506,0.195493,0.105601,1.216179,0.194192,0.204055,1.237563,0.194388
103,1.030000,0.006943,1.194232,0.418001,0.203228,1.237367,0.421678,0.010257,1.193611,0.195260,0.105787,1.216241,0.193991,0.204249,1.237575,0.194223
104,1.040000,0.007033,1.194365,0.417745,0.203333,1.237407,0.421504,0.010445,1.193723,0.195000,0.105987,1.216306,0.193771,0.204457,1.237595,0.194048
105,1.050000,0.007127,1.194501,0.417463,0.203439,1.237450,0.421315,0.010645,1.193841,0.194713,0.106200,1.216374,0.193532,0.204679,1.237621,0.193858
106,1.060000,0.007223,1.194638,0.417153,0.203548,1.237496,0.421106,0.010854,1.193966,0.194400,0.106425,1.216446,0.193271,0.204913,1.237654,0.193651
107,1.070000,0.007324,1.194777,0.416815,0.203661,1.237545,0.420876,0.011074,1.194096,0.194062,0.106662,1.216522,0.192986,0.205158,1.237692,0.193422
108,1.080000,0.007428,1.194916,0.416451,0.203779,1.237598,0.420625,0.011304,1.194231,0.193701,0.106910,1.216604,0.192678,0.205413,1.237738,0.193172
109,1.090000,0.007536,1.195054,0.416064,0.203900,1.237655,0.420351,0.011544,1.194369,0.193317,0.107165,1.216698,0.192347,0.205675,1.237796,0.192901
110,1.100000,0.007650,1.195191,0.415654,0.204023,1.237718,0.420056,0.011790,1.194512,0.192909,0.107424,1.216804,0.191995,0.205939,1.237866,0.192610
111,1.110000,0.007767,1.195329,0.415219,0.204150,1.237785,0.419743,0.012042,1.194662,0.192476,0.107684,1.216919,0.191622,0.206206,1.237949,0.192296
112,1.120000,0.007884,1.195466,0.414758,0.204282,1.237854,0.419411,0.012295,1.194820,0.192021,0.107942,1.217046,0.191229,0.206472,1.238045,0.191961
113,1.130000,0.007999,1.195604,0.414272,0.204414,1.237925,0.419057,0.012549,1.194986,0.191542,0.108200,1.217183,0.190812,0.206736,1.238155,0.191603
114,1.140000,0.008112,1.195742,0.413762,0.204542,1.238002,0.418679,0.012801,1.195164,0.191035,0.108454,1.217332,0.190368,0.206997,1.238279,0.191225
115,1.150000,0.008221,1.195883,0.413225,0.204664,1.238084,0.418276,0.013047,1.195353,0.190502,0.108705,1.217497,0.189901,0.207257,1.238417,0.190824
116,1.160000,0.008329,1.196026,0.412665,0.204781,1.238176,0.417848,0.013290,1.195555,0.189944,0.108953,1.217678,0.189412,0.207513,1.238570,0.190398
117,1.170000,0.008436,1.196174,0.412080,0.204893,1.238278,0.417394,0.013531,1.195771,0.189362,0.109201,1.217879,0.188901,0.207765,1.238743,0.189947
118,1.180000,0.008541,1.196326,0.411469,0.205001,1.238394,0.416915,0.013771,1.196001,0.188756,0.109448,1.218097,0.188364,0.208013,1.238938,0.189472
119,1.190000,0.008644,1.196484,0.410830,0.205103,1.238522,0.416413,0.014010,1.196245,0.188122,0.109690,1.218332,0.187801,0.208260,1.239155,0.188973
120,1.200000,0.008744,1.196647,0.410164,0.205201,1.238664,0.415891,0.014252,1.196503,0.187459,0.109931,1.218583,0.187211,0.208508,1.239395,0.188453
121,1.210000,0.008837,1.196818,0.409468,0.205292,1.238824,0.415351,0.014501,1.196774,0.186765,0.110178,1.218851,0.186595,0.208759,1.239659,0.187915
122,1.220000,0.008922,1.196998,0.408740,0.205372,1.239006,0.414792,0.014756,1.197056,0.186041,0.110433,1.219138,0.185956,0.209015,1.239947,0.187359
123,1.230000,0.008998,1.197186,0.407979,0.205436,1.239212,0.414213,0.015019,1.197350,0.185286,0.110696,1.219441,0.185294,0.209275,1.240257,0.186785
124,1.240000,0.009065,1.197384,0.407183,0.205487,1.239439,0.413617,0.015291,1.197653,0.184500,0.110965,1.219758,0.184605,0.209540,1.240589,0.186192
125,1.250000,0.009123,1.197593,0.406354,0.205527,1.239688,0.413002,0.015572,1.197962,0.183682,0.111240,1.220084,0.183888,0.209810,1.240938,0.185582
126,1.260000,0.009177,1.197812,0.405495,0.205560,1.239959,0.412368,0.015863,1.198276,0.182833,0.111523,1.220422,0.183146,0.210086,1.241303,0.184953
127,1.270000,0.009229,1.198043,0.404608,0.205589,1.240251,0.411714,0.016163,1.198596,0.181954,0.111818,1.220772,0.182379,0.210369,1.241685,0.184304
128,1.280000,0.009282,1.198289,0.403697,0.205619,1.240566,0.411041,0.016472,1.198924,0.181052,0.112122,1.221131,0.181591,0.210659,1.242081,0.183635
129,1.290000,0.009340,1.198553,0.402766,0.205652,1.240903,0.410349,0.016790,1.199262,0.180129,0.112433,1.221498,0.180782,0.210958,1.242490,0.182948
