,state,action,reward,next_state,distribution
30,"[0.20482639968395233, -0.1562511920928955, 0.008703652769327164, 0.002764457603916526, 0.0033120892476290464, 0.09507955610752106, 0.13531559705734253, -0.024310918524861336, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,0.0,"[0.06653168453130398, -0.15597526849165355, 0.010026592613014529, 0.00104852536288913, 0.003312090020251013, 0.07948225211639356, 0.13757852273647636, -0.03857334447878291, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.1017388328909874, 0.10657839477062225, 0.10451013594865799, 0.09632356464862823, 0.09526026248931885, 0.10253865271806717, 0.100767582654953, 0.10064738243818283, 0.09728524088859558, 0.09434989094734192]"
31,"[0.06653168797492981, -0.15597526729106903, 0.010026592761278152, 0.0010485253296792507, 0.0033120899461209774, 0.07948224991559982, 0.13757851719856262, -0.03857334330677986, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,0.0,"[0.0679125016049067, -0.15512233776804862, 0.013140921432765573, 0.19779737351258575, 0.003312090661361289, 0.07607626751249864, 0.1358189478573012, -0.03972402719921775, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10192184895277023, 0.10636227577924728, 0.1039336547255516, 0.09645332396030426, 0.0956067144870758, 0.1027294397354126, 0.10134134441614151, 0.10058324784040451, 0.09642993658781052, 0.09463827311992645]"
32,"[0.0679125040769577, -0.15512233972549438, 0.013140921480953693, 0.19779737293720245, 0.0033120906446129084, 0.07607626914978027, 0.1358189433813095, -0.03972402587532997, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,0.0,"[0.06933662718126499, -0.15417905730971704, 0.015340878179535444, 0.3963051069296979, 0.0033120919897466905, 0.0750375494380828, 0.13506753740912603, -0.03960661467811932, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.1020815297961235, 0.10562929511070251, 0.10420463234186172, 0.09671586751937866, 0.09556794166564941, 0.10248108208179474, 0.10100424289703369, 0.10055658966302872, 0.09649603068828583, 0.09526284039020538]"
33,"[0.06933663040399551, -0.15417905151844025, 0.015340878628194332, 0.396305114030838, 0.0033120920415967703, 0.07503754645586014, 0.13506753742694855, -0.03960661590099335, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",9,0.0,"[0.0705829594132581, -0.15324051091447544, 0.017811406037655075, 0.3961668222516943, -0.19668790660012725, 0.07414453862820557, 0.13422193295877155, -0.0392195000261939, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10248494893312454, 0.10520521551370621, 0.10479050874710083, 0.09686422348022461, 0.09568008035421371, 0.10205801576375961, 0.10100619494915009, 0.10012458264827728, 0.09630415588617325, 0.09548206627368927]"
34,"[0.07058295607566833, -0.15324051678180695, 0.017811406403779984, 0.3961668312549591, -0.19668790698051453, 0.07414454221725464, 0.13422192633152008, -0.03921949863433838, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",7,0.0,"[0.07162861472120952, -0.15230602907652724, 0.02152432544338101, 0.2042458059376182, -0.19668790500932332, 0.07337556877237009, 0.13314976222856967, -0.038170800491202805, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10182926803827286, 0.10589399933815002, 0.10340137779712677, 0.09749342501163483, 0.09527727961540222, 0.1022225096821785, 0.10100127011537552, 0.10056381672620773, 0.09701759368181229, 0.09529950469732285]"
35,"[0.0716286152601242, -0.15230603516101837, 0.021524325013160706, 0.20424580574035645, -0.19668790698051453, 0.07337556779384613, 0.13314975798130035, -0.03817079961299896, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",3,0.0,"[0.07296764956366619, -0.1749222441415661, 0.03268940366286888, 0.20408505439186975, -0.19668789733402292, 0.07477176177685214, 0.13675487269471898, -0.04092589290987214, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.1017715111374855, 0.10645770281553268, 0.10270361602306366, 0.09755732864141464, 0.0952499583363533, 0.10243526846170425, 0.1007389947772026, 0.101006880402565, 0.09709708392620087, 0.09498162567615509]"
36,"[0.07296764850616455, -0.17492224276065826, 0.032689403742551804, 0.20408505201339722, -0.19668789207935333, 0.07477176189422607, 0.1367548704147339, -0.04092589393258095, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",5,0.0,"[0.07417206821926037, -0.1734633852758929, 0.015314407438889788, 0.20408388017370704, -0.19668789572289658, 0.07613070139128228, 0.13817673280330178, -0.04200979132955529, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10175088047981262, 0.10638254880905151, 0.1027817651629448, 0.09756529331207275, 0.09531427919864655, 0.10238184779882431, 0.10082349181175232, 0.10096418857574463, 0.09708621352910995, 0.09494954347610474]"
37,"[0.07417206466197968, -0.1734633892774582, 0.015314407646656036, 0.2040838748216629, -0.19668789207935333, 0.0761307030916214, 0.13817673921585083, -0.04200978949666023, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",1,0.0,"[-0.052208961903750684, -0.17198987667442367, 0.014958451389860628, 0.2032364468713901, -0.19668789858468827, 0.061368669931189126, 0.13715625596387837, -0.06328344280667975, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10177358239889145, 0.1064143255352974, 0.10274944454431534, 0.09755648672580719, 0.09528619050979614, 0.10244140774011612, 0.1008068323135376, 0.10097568482160568, 0.09706158190965652, 0.09493447095155716]"
38,"[-0.05220896005630493, -0.17198987305164337, 0.014958451502025127, 0.2032364457845688, -0.19668789207935333, 0.0613686703145504, 0.13715626299381256, -0.06328344345092773, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",0,0.0,"[0.13235067328111771, -0.17323940105092817, 0.01808657148586157, 0.20471402403043992, -0.19668790327357044, 0.07806124465790353, 0.13579929111329853, -0.03472267756077996, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10186649858951569, 0.10612370818853378, 0.10245686024427414, 0.09775001555681229, 0.09535088390111923, 0.10231707990169525, 0.10165238380432129, 0.10122817009687424, 0.09639615565538406, 0.09485816210508347]"
39,"[0.13235066831111908, -0.17323939502239227, 0.018086571246385574, 0.20471403002738953, -0.19668790698051453, 0.07806124538183212, 0.13579928874969482, -0.03472267836332321, -0.010000013746321201, 0.10000009089708328, -0.025009281933307648]",6,0.0,"[0.133477889667172, -0.172004243921565, 0.021746051033120217, 0.40470435207655875, -0.1966879000680377, 0.07884261286763394, 0.1363646706250901, -0.03169845329839005, -0.01000001347042935, 0.1000000931350081, -0.025009281132740924]","[0.10168616473674774, 0.10649023205041885, 0.10298094898462296, 0.0974949523806572, 0.09523151069879532, 0.10243138670921326, 0.1004733219742775, 0.10086312890052795, 0.09741993248462677, 0.09492839872837067]"
