,state,action,reward,next_state,distribution
30,"[-0.003312878543511033, -0.011861281469464302, 0.00888017937541008, 0.0014298510504886508, 1.5568122080367175e-07, 0.06891550868749619, 0.11096874624490738, -0.031342342495918274, -0.009999999776482582, 0.10000000149011612, -0.02449999935925007]",8,-0.4471446167463332,"[-0.0018028186931200452, -0.011153537189406926, 0.00872462280891817, 0.0016901323204123742, 0.19200014191708803, 0.06516352052771157, 0.10967597860387152, -0.028649780342752895, -0.009999998079683228, 0.10000013670784746, -0.02494028222299527]","[0.10568822175264359, 0.10166102647781372, 0.09978915750980377, 0.09748697280883789, 0.09411458671092987, 0.10520508140325546, 0.10173836350440979, 0.09903367608785629, 0.09898688644170761, 0.09629606455564499]"
31,"[-0.001802818733267486, -0.011153536848723888, 0.008724622428417206, 0.0016901323106139898, 0.1920001357793808, 0.0651635229587555, 0.10967598110437393, -0.02864978089928627, -0.009999997913837433, 0.10000013560056686, -0.024940282106399536]",4,-0.4184923570012795,"[-0.0013334213117550675, -0.05224072841732319, 0.18884967546309017, 0.0016784337581885467, 0.19200016425202016, 0.06316253748293611, 0.09507221973693852, -0.022912399276194817, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10540235787630081, 0.10145191103219986, 0.10014630854129791, 0.09692555665969849, 0.09460825473070145, 0.10534096509218216, 0.10146566480398178, 0.0991940125823021, 0.09904706478118896, 0.09641792625188828]"
32,"[-0.001333421329036355, -0.052240729331970215, 0.18884967267513275, 0.0016784337349236012, 0.19200016558170319, 0.06316253542900085, 0.09507221728563309, -0.02291239984333515, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4297793535046367,"[0.07211736845174954, -0.07433898498480485, 0.1802567766666865, 0.009558637805916703, 0.19297044925192175, 0.07126592630075283, 0.09770879864608994, -0.01652970428538436, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10591279715299606, 0.10107962787151337, 0.09896369278430939, 0.09708242118358612, 0.09366731345653534, 0.10549989342689514, 0.10195796936750412, 0.09970446676015854, 0.09939300268888474, 0.09673880785703659]"
33,"[0.07211736589670181, -0.07433898746967316, 0.18025678396224976, 0.009558637626469135, 0.19297045469284058, 0.07126592844724655, 0.0977087989449501, -0.01652970351278782, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.4248700348303056,"[-0.044134203836859065, -0.07256504453236357, 0.187685233141762, 0.0023660624403394337, 0.19297056971408022, 0.05703863072337284, 0.09951964039295408, -0.0338864836630155, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10593444854021072, 0.1012444794178009, 0.09911861270666122, 0.09680597484111786, 0.09378931671380997, 0.10562771558761597, 0.10197921097278595, 0.09952123463153839, 0.09926221519708633, 0.09671679884195328]"
34,"[-0.0034836498089134693, -0.012016257271170616, 0.010377204045653343, 0.0010317843407392502, 1.888441971686916e-07, 0.06891918927431107, 0.1108698844909668, -0.03137193247675896, -0.009999999776482582, 0.10000000149011612, -0.02449999935925007]",4,-0.4262102122730348,"[-0.003437971693194264, -0.05334564446425816, 0.18858818923779985, 0.0010591435029461138, 1.3953921387255264e-06, 0.06573771006137628, 0.09788994407819873, -0.02373939396132907, -0.009999995971109607, 0.10000007039905903, -0.024950083671879897]","[0.09176015108823776, 0.09845613688230515, 0.09564101696014404, 0.10153640061616898, 0.09708733856678009, 0.1030542328953743, 0.10128409415483475, 0.09910447895526886, 0.10969071090221405, 0.10238545387983322]"
35,"[-0.0034379716962575912, -0.05334564298391342, 0.1885881870985031, 0.0010591434547677636, 1.3953921325082774e-06, 0.06573770940303802, 0.09788994491100311, -0.023739393800497055, -0.009999996051192284, 0.10000006854534149, -0.02495008334517479]",6,-0.4217559889431793,"[-0.0007732935064348467, -0.051444311407854215, 0.19358516389696323, 0.19444164132511688, 2.3566546962783264e-06, 0.06285773638427232, 0.09636477165920437, -0.026430211520573454, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09153249114751816, 0.09823958575725555, 0.0949242040514946, 0.1013832539319992, 0.09801343828439713, 0.10326313972473145, 0.10098167508840561, 0.09911204129457474, 0.10901878029108047, 0.10353139042854309]"
36,"[-0.0007732934900559485, -0.05144431069493294, 0.19358515739440918, 0.19444164633750916, 2.356654704271932e-06, 0.0628577396273613, 0.09636477380990982, -0.02643021196126938, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.4292356057598818,"[0.0977053134415824, -0.08318264465852909, 0.19207721511128195, 0.20347047162309373, 0.00095124254072676, 0.07081877989054078, 0.0976571821715227, -0.016749656807232838, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09170670062303543, 0.09867104887962341, 0.09497047960758209, 0.10093128681182861, 0.09753423929214478, 0.10293716937303543, 0.10168744623661041, 0.09903804212808609, 0.10828849673271179, 0.10423507541418076]"
37,"[0.09770531207323074, -0.08318264782428741, 0.19207721948623657, 0.20347046852111816, 0.0009512425167486072, 0.07081878185272217, 0.09765718132257462, -0.016749657690525055, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",5,-0.4422740448705167,"[0.09723178280894285, -0.06856689786714387, 0.031227960027629287, 0.20336340866921976, 0.0009630515704230902, 0.0640937554543938, 0.10976016810236466, -0.01754770745499501, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09163638204336166, 0.099020816385746, 0.09461995959281921, 0.10065256059169769, 0.09784381091594696, 0.10313586890697479, 0.10197872668504715, 0.09894309192895889, 0.10780292749404907, 0.10436592251062393]"
38,"[0.09723178297281265, -0.06856689602136612, 0.03122795931994915, 0.20336340367794037, 0.0009630515705794096, 0.06409375369548798, 0.10976016521453857, -0.01754770800471306, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",7,-0.4486760199898296,"[0.0953596565224677, -0.07087443602054222, 0.018786348595247304, 0.0038776881725191004, 0.0010106487087169214, 0.06647420514935869, 0.11143164288878848, -0.021425990037737153, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09214025735855103, 0.09920236468315125, 0.09514423459768295, 0.1006978303194046, 0.09689240902662277, 0.10325299948453903, 0.10197551548480988, 0.09922528266906738, 0.1082286536693573, 0.10324046015739441]"
39,"[0.09535965323448181, -0.07087443768978119, 0.018786348402500153, 0.0038776881992816925, 0.0010106486734002829, 0.06647420674562454, 0.11143164336681366, -0.021425990387797356, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.4459219565183553,"[0.09679777801517808, -0.06997712131822631, 0.019772869418734018, 0.2026145340021701, 0.0010106496147050947, 0.06492933254040618, 0.1112600503584768, -0.018438982752593702, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09189929813146591, 0.09872317314147949, 0.09500421583652496, 0.10113335400819778, 0.09757009148597717, 0.10371007025241852, 0.10122357308864594, 0.09885746240615845, 0.10925734043121338, 0.1026214212179184]"
