Format Version,1.23,Take Name,RightToLeft,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-07-14 12.08.44.023 PM,Capture Start Frame,1070568,Total Frames in Take,2188,Total Exported Frames,2188,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.000172,0.000120,-0.000226,-1.000000,0.136291,0.066211,0.771257,0.000098,0.109248,0.049101,0.802886,0.977778,0.131440,0.122708,0.771191,0.958601,0.135566,0.083839,0.732036,0.990276,0.168910,0.009196,0.778916,0.989912,-0.004177,0.001597,0.004529,-0.999980,0.037770,0.071059,0.952353,0.000077,0.017452,0.046561,0.946297,0.991358,0.027672,0.087535,0.947911,0.979516,0.068187,0.079082,0.962851,0.987120,-0.000162,0.000088,0.000137,-1.000000,-0.068777,0.194325,0.849973,0.000144,-0.154478,0.266644,0.824608,0.955700,-0.020048,0.117002,0.919364,0.980034,0.028664,0.135855,0.894467,0.989709,-0.129249,0.257799,0.761453,0.960646,0.000150,-0.000137,0.000272,1.000000,0.133485,0.001416,0.572095,0.030178,0.094127,0.001610,0.527646,0.000001,0.096230,0.001181,0.623145,0.000001,0.170235,0.001840,0.521631,0.996093,0.173347,0.001033,0.615956,0.995825,-0.000362,-0.000182,-0.001494,-0.999999,-0.197076,0.483836,0.587889,0.000148,-0.245785,0.563171,0.706610,0.962294,-0.199976,0.543245,0.550904,0.964313,-0.145468,0.345092,0.506152,0.958506,-0.245815,0.563310,0.706608,-0.199997,0.543186,0.551033,-0.145417,0.345013,0.506026,0.109262,0.049188,0.802864,0.131435,0.122546,0.771220,0.135562,0.083875,0.732024,0.168905,0.009234,0.778919,0.017438,0.046597,0.946291,0.027727,0.087466,0.947934,0.068146,0.079114,0.962834,-0.154370,0.266555,0.824503,-0.020081,0.117071,0.919331,0.028628,0.135857,0.894454,-0.129288,0.257817,0.761605,0.096300,0.001248,0.623035,0.094082,0.001545,0.527642,0.170234,0.001840,0.521605,0.173348,0.001033,0.615983
7,0.029167,-0.000138,0.000105,-0.000243,-1.000000,0.136290,0.066211,0.771256,0.000099,0.109249,0.049102,0.802887,0.977238,0.131438,0.122708,0.771186,0.958856,0.135563,0.083836,0.732034,0.990427,0.168912,0.009198,0.778918,0.990325,-0.004101,0.001712,0.004563,-0.999980,0.037739,0.071051,0.952341,0.000080,0.017420,0.046553,0.946285,0.990076,0.027643,0.087526,0.947895,0.977312,0.068153,0.079073,0.962845,0.986399,-0.000185,0.000129,0.000143,-1.000000,-0.068793,0.194312,0.849957,0.000145,-0.154490,0.266633,0.824588,0.956283,-0.020069,0.116985,0.919348,0.979184,0.028645,0.135839,0.894456,0.990399,-0.129256,0.257790,0.761434,0.960365,0.000201,-0.000040,0.000235,1.000000,0.133496,0.001414,0.572088,0.030169,0.094130,0.001616,0.527647,0.000001,0.096251,0.001176,0.623145,0.000001,0.170236,0.001840,0.521617,0.993513,0.173367,0.001024,0.615941,0.993232,-0.000371,-0.000217,-0.001455,-0.999999,-0.197076,0.483838,0.587877,0.000150,-0.245771,0.563175,0.706603,0.964677,-0.199974,0.543248,0.550894,0.964225,-0.145483,0.345091,0.506135,0.960686,-0.245804,0.563321,0.706611,-0.199993,0.543184,0.551018,-0.145430,0.345008,0.506002,0.109261,0.049189,0.802867,0.131434,0.122545,0.771215,0.135558,0.083876,0.732020,0.168909,0.009234,0.778923,0.017407,0.046592,0.946278,0.027697,0.087455,0.947918,0.068112,0.079105,0.962828,-0.154380,0.266543,0.824484,-0.020105,0.117054,0.919315,0.028609,0.135842,0.894442,-0.129296,0.257809,0.761585,0.096295,0.001239,0.623048,0.094083,0.001554,0.527644,0.170235,0.001840,0.521603,0.173367,0.001024,0.615957
8,0.033333,-0.000203,0.000153,-0.000241,-1.000000,0.136290,0.066213,0.771255,0.000099,0.109246,0.049100,0.802881,0.978199,0.131438,0.122710,0.771192,0.958852,0.135567,0.083843,0.732035,0.989552,0.168911,0.009199,0.778913,0.989391,-0.004153,0.001590,0.004545,-0.999980,0.037716,0.071039,0.952336,0.000084,0.017397,0.046541,0.946282,0.988564,0.027618,0.087514,0.947893,0.975688,0.068133,0.079061,0.962833,0.986055,-0.000342,0.000261,0.000099,-1.000000,-0.068815,0.194295,0.849943,0.000134,-0.154512,0.266617,0.824574,0.957145,-0.020103,0.116951,0.919323,0.982829,0.028616,0.135817,0.894450,0.990678,-0.129260,0.257796,0.761424,0.961746,0.000201,-0.000049,0.000251,1.000000,0.133494,0.001409,0.572092,0.030169,0.094129,0.001609,0.527650,0.000001,0.096249,0.001170,0.623148,0.000001,0.170235,0.001836,0.521622,0.996660,0.173364,0.001020,0.615946,0.996437,-0.000419,-0.000132,-0.001385,-0.999999,-0.197084,0.483828,0.587861,0.000150,-0.245788,0.563160,0.706586,0.963663,-0.199967,0.543242,0.550883,0.963713,-0.145497,0.345082,0.506113,0.959742,-0.245818,0.563302,0.706586,-0.199988,0.543180,0.551012,-0.145445,0.345002,0.505984,0.109266,0.049183,0.802861,0.131431,0.122548,0.771221,0.135565,0.083882,0.732020,0.168900,0.009239,0.778919,0.017383,0.046584,0.946274,0.027673,0.087438,0.947917,0.068091,0.079095,0.962816,-0.154399,0.266538,0.824472,-0.020145,0.116998,0.919295,0.028588,0.135836,0.894434,-0.129305,0.257809,0.761570,0.096295,0.001237,0.623051,0.094084,0.001543,0.527651,0.170235,0.001836,0.521608,0.173365,0.001020,0.615960
9,0.037500,-0.000183,0.000190,-0.000276,-1.000000,0.136292,0.066213,0.771258,0.000095,0.109246,0.049100,0.802883,0.978100,0.131436,0.122710,0.771192,0.959092,0.135570,0.083842,0.732037,0.990579,0.168916,0.009202,0.778920,0.989636,-0.004135,0.001752,0.004514,-0.999980,0.037687,0.071024,0.952325,0.000084,0.017371,0.046525,0.946265,0.988972,0.027590,0.087499,0.947878,0.975938,0.068100,0.079049,0.962831,0.985861,-0.000318,0.000293,0.000114,-1.000000,-0.068836,0.194277,0.849925,0.000128,-0.154529,0.266600,0.824547,0.957881,-0.020131,0.116935,0.919312,0.983191,0.028590,0.135798,0.894441,0.991438,-0.129274,0.257776,0.761399,0.963956,0.997337,-0.003111,0.072869,0.000491,0.131826,0.001135,0.594786,0.030177,0.086415,0.001238,0.633029,0.000001,0.102404,0.001490,0.538855,0.000001,0.160833,0.000593,0.650064,0.000001,0.177652,0.001219,0.557197,0.000001,-0.000409,-0.000139,-0.001346,-0.999999,-0.197087,0.483821,0.587849,0.000149,-0.245783,0.563160,0.706573,0.964239,-0.199966,0.543235,0.550870,0.964762,-0.145512,0.345070,0.506104,0.960143,-0.245813,0.563300,0.706575,-0.199987,0.543176,0.550996,-0.145461,0.344989,0.505977,0.109260,0.049185,0.802866,0.131429,0.122549,0.771221,0.135570,0.083877,0.732024,0.168909,0.009242,0.778921,0.017358,0.046566,0.946258,0.027646,0.087425,0.947902,0.068057,0.079082,0.962814,-0.154414,0.266521,0.824453,-0.020174,0.116979,0.919285,0.028566,0.135819,0.894428,-0.129322,0.257791,0.761535,0.096296,0.001238,0.623056,0.094082,0.001546,0.527650,0.170236,0.001837,0.521607,0.173348,0.001036,0.615984
10,0.041667,-0.000167,0.000146,-0.000253,-1.000000,0.136292,0.066216,0.771256,0.000098,0.109248,0.049105,0.802884,0.977055,0.131438,0.122712,0.771189,0.957556,0.135568,0.083843,0.732034,0.989720,0.168914,0.009203,0.778917,0.989866,-0.004187,0.001731,0.004412,-0.999980,0.037655,0.071017,0.952320,0.000088,0.017344,0.046514,0.946258,0.987973,0.027554,0.087490,0.947875,0.975838,0.068067,0.079047,0.962826,0.986159,-0.000375,0.000372,0.000098,-1.000000,-0.068855,0.194265,0.849904,0.000131,-0.154546,0.266588,0.824521,0.956680,-0.020158,0.116916,0.919290,0.983094,0.028567,0.135784,0.894429,0.990884,-0.129280,0.257772,0.761376,0.963430,0.000093,-0.000150,0.000337,1.000000,0.133484,0.001414,0.572095,0.030176,0.094128,0.001598,0.527645,0.000001,0.096228,0.001179,0.623144,0.000001,0.170235,0.001836,0.521632,0.994050,0.173346,0.001041,0.615957,0.993813,-0.000445,0.000016,-0.001193,-0.999999,-0.197071,0.483825,0.587805,0.000113,-0.245779,0.563170,0.706520,0.966428,-0.199920,0.543242,0.550829,0.976285,-0.145513,0.345064,0.506065,0.965090,-0.245815,0.563295,0.706553,-0.199930,0.543189,0.550907,-0.145468,0.344992,0.505954,0.109261,0.049194,0.802867,0.131431,0.122546,0.771221,0.135568,0.083880,0.732017,0.168909,0.009243,0.778919,0.017334,0.046561,0.946252,0.027607,0.087413,0.947898,0.068024,0.079078,0.962809,-0.154428,0.266505,0.824426,-0.020203,0.116961,0.919265,0.028542,0.135805,0.894413,-0.129330,0.257789,0.761513,0.096294,0.001238,0.623051,0.094076,0.001540,0.527649,0.170235,0.001836,0.521608,0.173346,0.001041,0.615982
11,0.045833,-0.000179,0.000103,-0.000242,-1.000000,0.136290,0.066214,0.771254,0.000102,0.109248,0.049102,0.802884,0.977417,0.131437,0.122710,0.771189,0.957659,0.135563,0.083842,0.732033,0.989855,0.168911,0.009200,0.778911,0.989219,-0.004321,0.001973,0.003723,-0.999982,0.037640,0.070974,0.952306,0.000070,0.017366,0.046445,0.946228,0.993853,0.027519,0.087435,0.947861,0.980462,0.068036,0.079043,0.962829,0.985568,-0.000430,0.000451,0.000087,-1.000000,-0.068875,0.194250,0.849890,0.000131,-0.154564,0.266574,0.824501,0.958277,-0.020187,0.116895,0.919275,0.981841,0.028541,0.135767,0.894423,0.991517,-0.129288,0.257766,0.761359,0.964625,0.000132,-0.000126,0.000289,1.000000,0.133486,0.001416,0.572095,0.030176,0.094127,0.001607,0.527648,0.000001,0.096232,0.001181,0.623147,0.000001,0.170235,0.001839,0.521631,0.994199,0.173349,0.001036,0.615956,0.993962,-0.000446,0.000007,-0.001170,-0.999999,-0.197075,0.483818,0.587791,0.000113,-0.245778,0.563164,0.706506,0.965509,-0.199922,0.543235,0.550815,0.976823,-0.145525,0.345054,0.506050,0.964499,-0.245815,0.563292,0.706544,-0.199931,0.543181,0.550890,-0.145479,0.344981,0.505937,0.109265,0.049188,0.802861,0.131432,0.122543,0.771217,0.135559,0.083881,0.732022,0.168903,0.009242,0.778915,0.017357,0.046468,0.946224,0.027576,0.087387,0.947884,0.067987,0.079068,0.962810,-0.154448,0.266495,0.824412,-0.020236,0.116940,0.919246,0.028520,0.135789,0.894409,-0.129334,0.257777,0.761493,0.096297,0.001243,0.623052,0.094086,0.001547,0.527650,0.170234,0.001839,0.521608,0.173350,0.001036,0.615980
12,0.050000,-0.000205,0.000115,-0.000269,-1.000000,0.136290,0.066215,0.771255,0.000098,0.109249,0.049100,0.802883,0.978864,0.131435,0.122711,0.771193,0.957655,0.135563,0.083845,0.732035,0.988770,0.168914,0.009203,0.778910,0.988520,-0.004547,0.001934,0.003945,-0.999980,0.037595,0.070957,0.952291,0.000085,0.017309,0.046439,0.946203,0.993416,0.027480,0.087423,0.947854,0.977751,0.067995,0.079007,0.962815,0.982464,-0.000471,0.000537,0.000073,-1.000000,-0.068894,0.194238,0.849874,0.000126,-0.154581,0.266561,0.824477,0.958840,-0.020217,0.116878,0.919261,0.983214,0.028515,0.135753,0.894420,0.991261,-0.129294,0.257758,0.761338,0.965692,0.000226,-0.000059,0.000217,1.000000,0.133495,0.001415,0.572089,0.030169,0.094130,0.001621,0.527647,0.000001,0.096248,0.001176,0.623145,0.000001,0.170237,0.001843,0.521620,0.996645,0.173364,0.001022,0.615944,0.996347,-0.000458,0.000024,-0.001145,-0.999999,-0.197075,0.483809,0.587774,0.000111,-0.245777,0.563156,0.706491,0.965429,-0.199918,0.543228,0.550800,0.977106,-0.145529,0.345045,0.506032,0.964711,-0.245815,0.563283,0.706530,-0.199926,0.543173,0.550873,-0.145484,0.344972,0.505920,0.109263,0.049182,0.802866,0.131432,0.122545,0.771223,0.135560,0.083885,0.732016,0.168906,0.009247,0.778915,0.017302,0.046464,0.946200,0.027548,0.087372,0.947881,0.067934,0.079033,0.962792,-0.154464,0.266485,0.824390,-0.020263,0.116917,0.919232,0.028494,0.135778,0.894409,-0.129344,0.257770,0.761466,0.096298,0.001250,0.623038,0.094079,0.001548,0.527643,0.170236,0.001843,0.521606,0.173365,0.001022,0.615959
13,0.054167,-0.000194,0.000157,-0.000248,-1.000000,0.136293,0.066212,0.771256,0.000098,0.109248,0.049100,0.802882,0.978660,0.131440,0.122709,0.771192,0.958098,0.135570,0.083842,0.732035,0.988870,0.168915,0.009199,0.778915,0.989169,-0.004522,0.002156,0.003860,-0.999980,0.037565,0.070940,0.952279,0.000083,0.017286,0.046418,0.946184,0.993660,0.027450,0.087404,0.947837,0.978801,0.067959,0.078996,0.962817,0.982946,-0.000494,0.000593,0.000044,-1.000000,-0.068923,0.194221,0.849854,0.000137,-0.154611,0.266541,0.824450,0.956438,-0.020249,0.116861,0.919243,0.983471,0.028485,0.135740,0.894408,0.988423,-0.129316,0.257743,0.761315,0.963676,0.000168,-0.000054,0.000237,1.000000,0.133495,0.001410,0.572091,0.030169,0.094130,0.001609,0.527649,0.000001,0.096248,0.001176,0.623147,0.000001,0.170236,0.001833,0.521621,0.996243,0.173364,0.001023,0.615945,0.996004,-0.000451,0.000018,-0.001118,-0.999999,-0.197079,0.483805,0.587761,0.000111,-0.245776,0.563155,0.706476,0.964945,-0.199919,0.543223,0.550786,0.976308,-0.145542,0.345036,0.506020,0.964516,-0.245814,0.563285,0.706515,-0.199927,0.543165,0.550860,-0.145496,0.344965,0.505906,0.109264,0.049182,0.802865,0.131435,0.122544,0.771221,0.135569,0.083882,0.732018,0.168905,0.009241,0.778920,0.017281,0.046443,0.946181,0.027514,0.087356,0.947863,0.067899,0.079019,0.962794,-0.154487,0.266461,0.824358,-0.020299,0.116897,0.919218,0.028460,0.135774,0.894389,-0.129365,0.257753,0.761451,0.096295,0.001241,0.623055,0.094081,0.001545,0.527646,0.170236,0.001833,0.521606,0.173365,0.001023,0.615961
14,0.058333,-0.000173,0.000176,-0.000262,-1.000000,0.136291,0.066212,0.771255,0.000096,0.109246,0.049100,0.802881,0.978904,0.131437,0.122708,0.771188,0.958995,0.135569,0.083839,0.732034,0.989156,0.168914,0.009199,0.778917,0.989922,-0.004661,0.002177,0.003725,-0.999980,0.037531,0.070921,0.952274,0.000082,0.017259,0.046396,0.946171,0.993588,0.027411,0.087384,0.947836,0.979964,0.067922,0.078983,0.962815,0.983334,-0.000550,0.000694,0.000052,-1.000000,-0.068937,0.194206,0.849837,0.000134,-0.154619,0.266530,0.824424,0.958262,-0.020278,0.116838,0.919227,0.983239,0.028461,0.135718,0.894404,0.987676,-0.129312,0.257738,0.761292,0.965504,0.000195,-0.000006,0.000221,1.000000,0.133496,0.001411,0.572092,0.030168,0.094127,0.001613,0.527654,0.000001,0.096254,0.001174,0.623152,0.000001,0.170233,0.001835,0.521618,0.996809,0.173370,0.001020,0.615943,0.996556,-0.000440,-0.000005,-0.001128,-0.999999,-0.197083,0.483796,0.587746,0.000109,-0.245776,0.563148,0.706462,0.964911,-0.199926,0.543213,0.550770,0.976850,-0.145547,0.345026,0.506006,0.965363,-0.245815,0.563276,0.706504,-0.199932,0.543153,0.550840,-0.145503,0.344958,0.505894,0.109259,0.049181,0.802864,0.131433,0.122547,0.771216,0.135565,0.083880,0.732018,0.168908,0.009239,0.778922,0.017257,0.046421,0.946169,0.027473,0.087339,0.947860,0.067863,0.079003,0.962793,-0.154496,0.266454,0.824340,-0.020326,0.116872,0.919196,0.028432,0.135755,0.894388,-0.129358,0.257743,0.761423,0.096300,0.001237,0.623055,0.094087,0.001552,0.527642,0.170232,0.001835,0.521606,0.173370,0.001020,0.615956
15,0.062500,-0.000192,0.000167,-0.000248,-1.000000,0.136294,0.066211,0.771257,0.000099,0.109248,0.049098,0.802883,0.977113,0.131441,0.122708,0.771193,0.957796,0.135572,0.083840,0.732037,0.989838,0.168915,0.009197,0.778917,0.989612,-0.004589,0.002409,0.003616,-0.999980,0.037501,0.070903,0.952261,0.000080,0.017238,0.046372,0.946152,0.994563,0.027380,0.087363,0.947816,0.980730,0.067886,0.078972,0.962815,0.983139,-0.000586,0.000737,0.000051,-1.000000,-0.068960,0.194191,0.849817,0.000134,-0.154640,0.266516,0.824401,0.957700,-0.020307,0.116817,0.919206,0.983056,0.028434,0.135700,0.894388,0.988007,-0.129328,0.257729,0.761271,0.965377,0.000123,-0.000112,0.000250,1.000000,0.133488,0.001418,0.572096,0.030178,0.094129,0.001611,0.527650,0.000001,0.096236,0.001187,0.623149,0.000001,0.170236,0.001837,0.521631,0.993528,0.173353,0.001036,0.615956,0.993232,-0.000421,-0.000026,-0.001121,-0.999999,-0.197086,0.483781,0.587729,0.000106,-0.245773,0.563139,0.706444,0.965488,-0.199930,0.543197,0.550751,0.976733,-0.145555,0.345008,0.505993,0.965923,-0.245811,0.563266,0.706484,-0.199936,0.543137,0.550822,-0.145511,0.344942,0.505882,0.109265,0.049186,0.802863,0.131434,0.122542,0.771225,0.135570,0.083877,0.732020,0.168907,0.009238,0.778921,0.017237,0.046394,0.946151,0.027441,0.087323,0.947840,0.067825,0.078991,0.962792,-0.154512,0.266444,0.824318,-0.020359,0.116846,0.919173,0.028410,0.135740,0.894377,-0.129380,0.257733,0.761400,0.096296,0.001252,0.623036,0.094091,0.001548,0.527649,0.170235,0.001837,0.521605,0.173354,0.001036,0.615983
16,0.066667,-0.000168,0.000134,-0.000245,-1.000000,0.136290,0.066211,0.771257,0.000099,0.109247,0.049100,0.802886,0.977113,0.131437,0.122707,0.771191,0.957796,0.135565,0.083838,0.732036,0.989838,0.168912,0.009197,0.778917,0.989612,-0.004743,0.002466,0.003510,-0.999980,0.037463,0.070880,0.952252,0.000098,0.017206,0.046348,0.946133,0.994563,0.027339,0.087340,0.947810,0.980730,0.067845,0.078953,0.962811,0.983139,-0.000879,0.000981,-0.000080,-0.999999,-0.068990,0.194160,0.849785,0.000141,-0.154676,0.266478,0.824371,0.957700,-0.020350,0.116759,0.919153,0.983056,0.028398,0.135669,0.894370,0.988007,-0.129331,0.257735,0.761248,0.965377,0.000121,-0.000138,0.000254,1.000000,0.133486,0.001416,0.572093,0.030178,0.094128,0.001609,0.527645,0.000001,0.096231,0.001185,0.623144,0.000001,0.170236,0.001835,0.521630,0.993528,0.173348,0.001034,0.615955,0.993232,-0.000296,-0.000273,-0.001207,-0.999999,-0.197070,0.483742,0.587698,0.000082,-0.245712,0.563121,0.706418,0.965488,-0.199943,0.543148,0.550707,0.976733,-0.145556,0.344957,0.505971,0.965923,-0.245746,0.563245,0.706443,-0.199940,0.543041,0.550780,-0.145526,0.344939,0.505872,0.109260,0.049187,0.802867,0.131433,0.122542,0.771220,0.135564,0.083873,0.732024,0.168905,0.009241,0.778919,0.017216,0.046376,0.946135,0.027404,0.087300,0.947836,0.067770,0.078965,0.962784,-0.154534,0.266424,0.824293,-0.020419,0.116769,0.919101,0.028387,0.135731,0.894372,-0.129393,0.257717,0.761376,0.096302,0.001249,0.623035,0.094084,0.001546,0.527650,0.170235,0.001836,0.521604,0.173349,0.001034,0.615982
17,0.070833,-0.000186,0.000158,-0.000274,-1.000000,0.136294,0.066213,0.771255,0.000096,0.109250,0.049100,0.802881,0.977578,0.131438,0.122710,0.771190,0.957906,0.135570,0.083842,0.732034,0.990792,0.168919,0.009202,0.778914,0.988835,-0.004861,0.002599,0.003368,-0.999979,0.037429,0.070863,0.952239,0.000098,0.017180,0.046325,0.946109,0.992452,0.027301,0.087321,0.947799,0.979985,0.067805,0.078942,0.962808,0.979849,-0.000938,0.001065,-0.000106,-0.999999,-0.069011,0.194143,0.849766,0.000140,-0.154697,0.266460,0.824345,0.957240,-0.020379,0.116736,0.919132,0.978416,0.028372,0.135652,0.894360,0.984124,-0.129340,0.257725,0.761226,0.964143,0.000201,-0.000046,0.000268,1.000000,0.133493,0.001406,0.572087,0.030170,0.094127,0.001605,0.527646,0.000001,0.096247,0.001166,0.623144,0.000001,0.170233,0.001835,0.521617,0.993602,0.173363,0.001019,0.615941,0.993351,-0.000250,-0.000301,-0.001214,-0.999999,-0.197073,0.483721,0.587681,0.000109,-0.245709,0.563110,0.706395,0.967169,-0.199948,0.543124,0.550683,0.967601,-0.145561,0.344930,0.505963,0.973689,-0.245749,0.563241,0.706438,-0.199934,0.542992,0.550738,-0.145535,0.344931,0.505865,0.109262,0.049184,0.802865,0.131435,0.122546,0.771220,0.135568,0.083879,0.732019,0.168913,0.009245,0.778917,0.017193,0.046352,0.946112,0.027365,0.087285,0.947823,0.067729,0.078950,0.962780,-0.154554,0.266409,0.824267,-0.020446,0.116741,0.919080,0.028359,0.135718,0.894363,-0.129403,0.257705,0.761354,0.096295,0.001229,0.623056,0.094088,0.001544,0.527651,0.170233,0.001835,0.521602,0.173364,0.001019,0.615957
18,0.075000,-0.000179,0.000186,-0.000264,-1.000000,0.136293,0.066213,0.771255,0.000097,0.109247,0.049100,0.802880,0.978459,0.131438,0.122709,0.771189,0.958356,0.135572,0.083841,0.732033,0.989991,0.168916,0.009200,0.778917,0.989069,-0.004834,0.002898,0.003137,-0.999979,0.037408,0.070839,0.952220,0.000103,0.017174,0.046292,0.946080,0.992537,0.027276,0.087292,0.947774,0.980861,0.067775,0.078932,0.962808,0.979399,-0.000904,0.001056,-0.000060,-0.999999,-0.069035,0.194121,0.849746,0.000140,-0.154714,0.266444,0.824323,0.957389,-0.020409,0.116714,0.919117,0.978740,0.028344,0.135624,0.894342,0.983035,-0.129360,0.257703,0.761203,0.963971,0.000207,-0.000046,0.000254,1.000000,0.133493,0.001406,0.572086,0.030170,0.094127,0.001607,0.527645,0.000001,0.096248,0.001167,0.623143,0.000001,0.170234,0.001835,0.521616,0.996272,0.173363,0.001017,0.615941,0.996094,-0.000220,-0.000343,-0.001212,-0.999999,-0.197079,0.483707,0.587667,0.000102,-0.245706,0.563104,0.706381,0.964261,-0.199958,0.543107,0.550666,0.964251,-0.145575,0.344910,0.505953,0.974660,-0.245742,0.563228,0.706418,-0.199945,0.542979,0.550722,-0.145551,0.344914,0.505860,0.109264,0.049184,0.802862,0.131432,0.122547,0.771219,0.135571,0.083877,0.732018,0.168907,0.009243,0.778920,0.017189,0.046314,0.946084,0.027348,0.087262,0.947801,0.067688,0.078940,0.962776,-0.154569,0.266394,0.824243,-0.020478,0.116716,0.919064,0.028336,0.135691,0.894348,-0.129427,0.257683,0.761331,0.096295,0.001234,0.623056,0.094089,0.001542,0.527653,0.170233,0.001835,0.521601,0.173364,0.001017,0.615956
19,0.079167,-0.000182,0.000114,-0.000240,-1.000000,0.136289,0.066211,0.771255,0.000100,0.109247,0.049100,0.802884,0.978269,0.131437,0.122708,0.771190,0.958646,0.135563,0.083840,0.732034,0.990155,0.168910,0.009198,0.778912,0.989024,-0.005016,0.003031,0.002814,-0.999979,0.037378,0.070820,0.952211,0.000091,0.017162,0.046263,0.946056,0.993241,0.027237,0.087268,0.947768,0.979456,0.067737,0.078930,0.962810,0.976836,-0.000978,0.001165,-0.000130,-0.999999,-0.069051,0.194108,0.849721,0.000135,-0.154735,0.266422,0.824290,0.956717,-0.020429,0.116698,0.919091,0.978215,0.028326,0.135617,0.894330,0.982965,-0.129365,0.257694,0.761175,0.963549,0.000188,-0.000067,0.000283,1.000000,0.133495,0.001406,0.572087,0.030169,0.094131,0.001603,0.527645,0.000001,0.096248,0.001166,0.623143,0.000001,0.170238,0.001835,0.521619,0.996257,0.173364,0.001021,0.615943,0.996064,-0.000210,-0.000328,-0.001165,-0.999999,-0.197081,0.483699,0.587654,0.000103,-0.245704,0.563102,0.706365,0.966200,-0.199953,0.543099,0.550652,0.964869,-0.145587,0.344896,0.505945,0.975899,-0.245741,0.563231,0.706402,-0.199940,0.542967,0.550712,-0.145562,0.344899,0.505848,0.109261,0.049185,0.802863,0.131435,0.122541,0.771219,0.135557,0.083880,0.732020,0.168905,0.009240,0.778918,0.017177,0.046280,0.946061,0.027301,0.087245,0.947792,0.067657,0.078935,0.962781,-0.154588,0.266378,0.824214,-0.020499,0.116691,0.919036,0.028321,0.135689,0.894341,-0.129438,0.257672,0.761295,0.096296,0.001230,0.623051,0.094088,0.001541,0.527649,0.170237,0.001835,0.521606,0.173364,0.001021,0.615957
