,state,action,reward,next_state
266,"0.10360117,0.10355195",5,-0.3928550422494237,"0.10359960213512909,0.10355194599305517"
267,"0.1035996,0.10355195",5,-0.39286768177089515,"0.10360592189586483,0.10355194599305517"
268,"0.10360592,0.10355195",8,-0.3928535146311236,"0.10359883832597903,0.10355194599305517"
269,"0.10359884,0.10355195",8,-0.3928530223037455,"0.10359859216228999,0.10355194599305517"
270,"0.13282228,0.10344201",5,-0.44653237671812773,"0.1304382501719699,0.10355195879139598"
271,"0.13043825,0.10355196",8,-0.43313201376925714,"0.12373808789504581,0.10355194599305517"
272,"0.12373809,0.10355195",8,-0.41369346950273944,"0.11401881576178696,0.10355194599305517"
273,"0.11401881,0.10355195",5,-0.40203415927602526,"0.10819209292937411,0.10355194599305517"
274,"0.10819209,0.10355195",5,-0.4007370017580857,"0.10754058188946006,0.10355194599305517"
275,"0.107540585,0.10355195",5,-0.3996949019654983,"0.1070195319931664,0.10355194599305517"
276,"0.10701953,0.10355195",3,-0.4035921437106288,"0.10896815286573162,0.10355194599305517"
277,"0.10896815,0.10355195",8,-0.4283038885687488,"0.12132402529479162,0.10355194599305517"
278,"0.121324025,0.10355195",8,-0.4613353219563431,"0.13780489453989891,0.10355194599305517"
279,"0.1378049,0.10355195",0,-0.49021179847912755,"0.15227798024998102,0.10355194599305517"
280,"0.15227798,0.10355195",6,-0.47847291254515134,"0.1464085372829929,0.10355194599305517"
281,"0.14640854,0.10355195",5,-0.45473130157831654,"0.13453773179957548,0.10355194599305517"
282,"0.13453773,0.10355195",2,-0.3739559457606194,"0.09415005389072695,0.10355194599305517"
283,"0.09415005,0.10355195",5,-0.32020090055865397,"0.06896042587194752,0.10242668293825297"
284,"0.06896043,0.102426685",8,-0.3151336166844084,"0.06981244839459402,0.10016957329840678"
285,"0.06981245,0.10016958",5,-0.2991802314239367,"0.06826699852943736,0.09588207812168732"
286,"0.068266995,0.09588208",9,-0.281550775668439,"0.06481468148756045,0.09230713756443938"
287,"0.06481468,0.092307135",8,-0.2636558141096079,"0.0632285778877606,0.08739955277802891"
288,"0.06322858,0.08739955",8,-0.26013704012567734,"0.06318994193202726,0.08625238542054095"
289,"0.06318994,0.086252384",5,-0.25686650665194993,"0.0631729255326295,0.08517355186223032"
290,"0.06317293,0.085173555",8,-0.25416570503847846,"0.0630896667005427,0.08432879054579769"
291,"0.06308967,0.08432879",8,-0.25124348002932934,"0.06303667198106923,0.0833900453557303"
292,"0.06303667,0.08339004",5,-0.2483298757123824,"0.0629546642632008,0.08247351572866027"
293,"0.062954664,0.08247352",5,-0.2457458861505556,"0.06289430670167727,0.08165242424906702"
294,"0.06289431,0.081652425",2,-0.24301818325360774,"0.0628138112393743,0.08079685359161973"
295,"0.06281381,0.08079685",5,-0.24027676887483523,"0.06278867225309388,0.07989980812288248"
