,state,action,reward,next_state
143,"0.18530476,0.10355195",2,-0.552219646328871,"0.18328190417485274,0.10355194599305517"
144,"0.1832819,0.10355195",2,-0.5660368337276036,"0.19019049787421902,0.10355194599305517"
145,"0.1901905,0.10355195",5,-0.5833483846903337,"0.19884627335558405,0.10355194599305517"
146,"0.19884628,0.10355195",0,-0.5610375981657806,"0.18772689448309993,0.10355194599305517"
147,"0.1877269,0.10355195",2,-0.5093165583477552,"0.16183036018429484,0.10355194599305517"
148,"0.16183037,0.10355195",3,-0.4691478384031085,"0.14174600021197145,0.10355194599305517"
149,"0.141746,0.10355195",8,-0.4627324961395437,"0.13853832908018907,0.10355194599305517"
150,"0.1328094,0.10344201",6,-0.42587238937977656,"0.1201152331446597,0.10354730769681907"
151,"0.120115235,0.103547305",7,-0.4260295255477249,"0.12018684378427967,0.10355194599305517"
152,"0.12018684,0.10355195",9,-0.44216695549291973,"0.12821367454814012,0.10355194599305517"
153,"0.12821367,0.10355195",3,-0.4484210207686521,"0.13138259139474326,0.10355194599305517"
154,"0.13138258,0.10355195",2,-0.43306383380106794,"0.12370399791095119,0.10355194599305517"
155,"0.123704,0.10355195",8,-0.4124380363230947,"0.11339109917196459,0.10355194599305517"
156,"0.1133911,0.10355195",4,-0.4042043660218253,"0.1092742640213299,0.10355194599305517"
157,"0.10927426,0.10355195",1,-0.41624048215507836,"0.1152923220879564,0.10355194599305517"
158,"0.115292326,0.10355195",0,-0.4049958468642978,"0.10987846558214608,0.10355194599305517"
159,"0.109878466,0.10355195",7,-0.4006823525721698,"0.10751325729650212,0.10355194599305517"
160,"0.10751326,0.10355195",6,-0.399251427816563,"0.10679779491869873,0.10355194599305517"
161,"0.10679779,0.10355195",2,-0.3979097651963206,"0.10612696360857755,0.10355194599305517"
162,"0.106126964,0.10355195",9,-0.39654091389610213,"0.10544253795846828,0.10355194599305517"
163,"0.10544254,0.10355195",4,-0.3957670370941042,"0.10505559955746935,0.10355194599305517"
164,"0.1050556,0.10355195",1,-0.4074268457695759,"0.11088550389520516,0.10355194599305517"
165,"0.1108855,0.10355195",5,-0.4295771821507971,"0.12196067208581579,0.10355194599305517"
166,"0.12196067,0.10355195",0,-0.41280002299656027,"0.11357209250869739,0.10355194599305517"
167,"0.11357209,0.10355195",5,-0.3957314492908174,"0.1050378056558259,0.10355194599305517"
168,"0.10503781,0.10355195",0,-0.3916698556966107,"0.10300700885872258,0.10355194599305517"
169,"0.10300701,0.10355195",5,-0.39154611075915235,"0.10294513638999342,0.10355194599305517"
170,"0.102945134,0.10355195",0,-0.3915395323186821,"0.1029418471697583,0.10355194599305517"
171,"0.10294185,0.10355195",3,-0.3966911103036831,"0.1055176361622588,0.10355194599305517"
172,"0.10551763,0.10355195",7,-0.42220319327090716,"0.11827367764587082,0.10355194599305517"
173,"0.118273675,0.10355195",7,-0.4571729205511841,"0.13575854128600928,0.10355194599305517"
174,"0.13575853,0.10355195",2,-0.41923814246816504,"0.11679115224449974,0.10355194599305517"
175,"0.11679115,0.10355195",9,-0.3917604170134793,"0.1030522895171569,0.10355194599305517"
176,"0.10305229,0.10355195",8,-0.3913667362259039,"0.10285544912336916,0.10355194599305517"
177,"0.10285545,0.10355195",7,-0.3913873743708801,"0.1028657681958573,0.10355194599305517"
178,"0.10286577,0.10355195",2,-0.3913823995843886,"0.10286328080261153,0.10355194599305517"
179,"0.10286328,0.10355195",9,-0.39138131791120523,"0.10286273996601984,0.10355194599305517"
180,"0.13264161,0.10344201",8,-0.4465517160675501,"0.1304514506872033,0.1035496048977145"
181,"0.13045146,0.10354961",9,-0.43291126132904956,"0.12362771167494202,0.10355194599305517"
182,"0.123627715,0.10355195",8,-0.4128893907050841,"0.11361677636295928,0.10355194599305517"
