,state,action,reward,next_state,distribution
30,"[0.12649615108966827, -0.1357812136411667, 0.008714341558516026, -0.5951310396194458, -0.0024169462267309427, 0.07791788130998611, 0.12775307893753052, -0.02698376588523388, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.518453201476943,"[0.18594909188578423, -0.1687665292902496, 0.008720282641962562, -0.5940659773846626, -0.0008518790114395713, 0.09179265610579858, 0.13582827470519754, -0.02851857926720669, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09592481702566147, 0.10237079113721848, 0.10369797050952911, 0.0941849946975708, 0.1020362377166748, 0.11352336406707764, 0.09907298535108566, 0.09259980171918869, 0.10020196437835693, 0.09638707339763641]"
31,"[0.18594908714294434, -0.16876652836799622, 0.008720282465219498, -0.5940659642219543, -0.0008518790127709508, 0.09179265797138214, 0.13582827150821686, -0.02851857990026474, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.52352809892394,"[0.18661980473643336, -0.1735359747344294, 0.008705610848493528, -0.39695974364774855, -0.0008519187386140104, 0.09419545078067391, 0.13802845791160162, -0.024794717940608058, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.0961858332157135, 0.10240035504102707, 0.10417693108320236, 0.09407708048820496, 0.10194539278745651, 0.11311499774456024, 0.09906737506389618, 0.09276241064071655, 0.10005183517932892, 0.09621782600879669]"
32,"[0.1866198033094406, -0.17353597283363342, 0.008705610409379005, -0.39695975184440613, -0.0008519187103956938, 0.09419544786214828, 0.13802845776081085, -0.024794718250632286, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",3,-0.5332602391871298,"[0.18767376834578808, -0.20120352099244698, 0.021523347270223425, -0.3974793364964775, -0.0008519091903780307, 0.09523647140636204, 0.14295958512985263, -0.02645328842228223, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.0967559888958931, 0.10238029062747955, 0.10413772612810135, 0.09363940358161926, 0.10175929218530655, 0.11213940382003784, 0.09898342937231064, 0.09299583733081818, 0.10003198683261871, 0.0971766784787178]"
33,"[0.18767376244068146, -0.20120352506637573, 0.02152334712445736, -0.3974793255329132, -0.000851909164339304, 0.09523647278547287, 0.1429595798254013, -0.0264532882720232, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5190745790684653,"[0.034619577720937045, -0.1995955197242889, 0.04382636700726916, -0.39950359880695263, -0.000851894532359232, 0.07762322270827386, 0.13977956178452827, -0.04720512293279566, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09687894582748413, 0.10239358246326447, 0.1042478084564209, 0.09353245049715042, 0.10169669985771179, 0.1120087280869484, 0.09902990609407425, 0.09302088618278503, 0.10007854551076889, 0.09711239486932755]"
34,"[0.03461957722902298, -0.19959552586078644, 0.04382636770606041, -0.39950358867645264, -0.0008518945542164147, 0.07762322574853897, 0.13977956771850586, -0.0472051240503788, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.5136183878059234,"[0.035727329698819865, -0.19855815686101597, 0.04857285422720281, -0.3996463197144049, -0.19585188409170406, 0.07490665195418213, 0.1377169201299437, -0.048092638991376835, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09649024158716202, 0.10255855321884155, 0.1032431572675705, 0.09345674514770508, 0.10154454410076141, 0.11279135197401047, 0.0991460308432579, 0.09277541190385818, 0.10062050074338913, 0.09737349301576614]"
35,"[0.035727329552173615, -0.19855815172195435, 0.048572853207588196, -0.3996463119983673, -0.1958518773317337, 0.07490665465593338, 0.13771691918373108, -0.048092637211084366, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5090455341804778,"[-0.10470611542717201, -0.19710207593891838, 0.07040213289546493, -0.4018426079200177, -0.19585185865926924, 0.05867409321102818, 0.13439958519871853, -0.06811259932325464, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09727450460195541, 0.10193976014852524, 0.10340487211942673, 0.09366501122713089, 0.10183808207511902, 0.1130819171667099, 0.09825325757265091, 0.09266746044158936, 0.10051167011260986, 0.09736349433660507]"
36,"[-0.10470611602067947, -0.19710206985473633, 0.070402130484581, -0.4018425941467285, -0.1958518624305725, 0.05867409333586693, 0.13439957797527313, -0.06811259686946869, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5065386755470538,"[0.08519452759100865, -0.1978507714058777, 0.046860481148224054, -0.39954112102490047, -0.19585187039985286, 0.07472880439111479, 0.13539944925389097, -0.04270882575560275, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09730011969804764, 0.10190907120704651, 0.10235907882452011, 0.09337048977613449, 0.10200171917676926, 0.11366467922925949, 0.09871137142181396, 0.09253113716840744, 0.10073387622833252, 0.0974184200167656]"
37,"[0.08519452810287476, -0.1978507786989212, 0.046860482543706894, -0.39954110980033875, -0.1958518773317337, 0.07472880184650421, 0.1353994458913803, -0.04270882532000542, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.501822144158868,"[-0.05376888524127921, -0.1955936368219593, 0.0721381964509975, -0.40170867470944494, -0.19585182098947929, 0.06058954152494714, 0.13334649061787024, -0.05948028403197403, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09735075384378433, 0.10193994641304016, 0.10374223440885544, 0.09377901256084442, 0.10183323919773102, 0.11289282143115997, 0.0981316938996315, 0.0926465392112732, 0.10040920227766037, 0.09727451950311661]"
38,"[-0.053768884390592575, -0.19559364020824432, 0.07213819772005081, -0.4017086625099182, -0.19585181772708893, 0.060589540749788284, 0.13334649801254272, -0.05948028340935707, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.47900836459744356,"[-0.05904414333008745, -0.15177189968711957, 0.06093428268656176, -0.402010090756427, -0.1958518292457443, 0.05523674393825982, 0.12318416934800602, -0.05743279955353031, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.09728100895881653, 0.10194351524114609, 0.1027335673570633, 0.09350371360778809, 0.10191461443901062, 0.11355198174715042, 0.09852775931358337, 0.09253066778182983, 0.10060735791921616, 0.09740588814020157]"
39,"[-0.05904414504766464, -0.1517719030380249, 0.06093428283929825, -0.40201008319854736, -0.19585183262825012, 0.05523674562573433, 0.12318416684865952, -0.05743280053138733, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",4,-0.4400371020845222,"[-0.06042987536317046, -0.17701469042249496, 0.23367322826398063, -0.40051955565910635, -0.19585182146080982, 0.05237817219984109, 0.10844934685305307, -0.04089893795821331, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.0970919206738472, 0.10185392946004868, 0.10270747542381287, 0.09360723197460175, 0.10208440572023392, 0.11366122961044312, 0.09846995025873184, 0.09250456839799881, 0.10055403411388397, 0.09746524691581726]"
