,state,action,reward,next_state,distribution
30,"[0.38228797912597656, -0.008652955293655396, 0.049199432134628296, 0.2859422564506531, -0.4030364155769348, 0.17347507178783417, 0.10851982235908508, 0.04487846419215202, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.6031685669617461,"[0.3832069027998868, -0.00863396452612264, 0.04839970740609356, 0.4854389243931587, -0.40303650051397, 0.17255695425857326, 0.10902725522460166, 0.04377641911822716, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10639413446187973, 0.09869514405727386, 0.10093066841363907, 0.09712079167366028, 0.09429757297039032, 0.09772501140832901, 0.09937868267297745, 0.09471691399812698, 0.11187669634819031, 0.09886443614959717]"
31,"[0.38320690393447876, -0.008633964695036411, 0.04839970916509628, 0.48543891310691833, -0.403036504983902, 0.17255695164203644, 0.10902725160121918, 0.04377641901373863, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",4,-0.5734955660052693,"[0.385832942175961, -0.036972313800839096, 0.21180983141386633, 0.4853005111489255, -0.40303652467801765, 0.16324752820955396, 0.09546649168073135, 0.042910455118587154, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10683111101388931, 0.09767584502696991, 0.10124064236879349, 0.09671974927186966, 0.09472117573022842, 0.09788060933351517, 0.09971076250076294, 0.09458912909030914, 0.1119997426867485, 0.09863124042749405]"
32,"[0.38583293557167053, -0.03697231411933899, 0.21180982887744904, 0.4853005111217499, -0.40303653478622437, 0.16324752569198608, 0.0954664945602417, 0.04291045665740967, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5395579098065388,"[0.2919015506228355, -0.008765301845607532, 0.20448745177262495, 0.4784368996680115, -0.40321534556364913, 0.14672745171523485, 0.09316198847432694, 0.03321999288966848, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1075100302696228, 0.09781113266944885, 0.10181470960378647, 0.09640255570411682, 0.09466079622507095, 0.09772484004497528, 0.09957007318735123, 0.09408824145793915, 0.1119273453950882, 0.09849023073911667]"
33,"[0.291901558637619, -0.008765301667153835, 0.20448745787143707, 0.4784368872642517, -0.40321534872055054, 0.14672745764255524, 0.09316198527812958, 0.033219993114471436, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.5471099479942907,"[0.22695405870906615, -0.00850041355415243, 0.20503480673605967, 0.47104768176762324, -0.4041082621211203, 0.15058194533629873, 0.09767471809778194, 0.021142270336018898, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10804405063390732, 0.09734897315502167, 0.10170998424291611, 0.09657982736825943, 0.09497326612472534, 0.09793103486299515, 0.0993095263838768, 0.09370380640029907, 0.112002894282341, 0.0983966812491417]"
34,"[0.22695405781269073, -0.008500413969159126, 0.20503480732440948, 0.47104766964912415, -0.4041082561016083, 0.1505819410085678, 0.09767471998929977, 0.021142270416021347, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",4,-0.5382643012460386,"[0.22965848561615676, -0.03542105935404116, 0.36102776003181436, 0.469493706912802, -0.40410818737131304, 0.15376799605896094, 0.08467495908030714, 0.016393193240370474, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10852023214101791, 0.09710933268070221, 0.10162869840860367, 0.09663338214159012, 0.09507174044847488, 0.09810151904821396, 0.09920194000005722, 0.09341081976890564, 0.1121145486831665, 0.09820777922868729]"
35,"[0.22965848445892334, -0.03542105853557587, 0.3610277473926544, 0.46949371695518494, -0.4041081964969635, 0.15376800298690796, 0.08467496186494827, 0.01639319397509098, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",6,-0.5415208202271232,"[0.24837828006982843, -0.017971389842686314, 0.35701273676957346, 0.6547844611815554, -0.40517934808902645, 0.15569893271623825, 0.08515638205512432, 0.012892026368683362, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.1088520959019661, 0.09755989164113998, 0.10218135267496109, 0.09622602164745331, 0.09498836100101471, 0.0979096069931984, 0.09911239147186279, 0.09284707903862, 0.11213728040456772, 0.09818591922521591]"
36,"[0.24837827682495117, -0.01797138899564743, 0.3570127487182617, 0.6547844409942627, -0.40517935156822205, 0.15569894015789032, 0.0851563811302185, 0.012892026454210281, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.5732827817095748,"[0.36992122844455366, -0.018937499602632357, 0.36955606722500356, 0.6692315465442746, -0.4051792580731579, 0.1732103028165577, 0.07945272042655527, 0.03534286478853266, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10899873077869415, 0.09726965427398682, 0.10214335471391678, 0.09555824100971222, 0.09504630416631699, 0.0979321077466011, 0.09955982863903046, 0.0927426666021347, 0.11275891214609146, 0.0979902446269989]"
37,"[0.3699212372303009, -0.018937500193715096, 0.3695560693740845, 0.6692315340042114, -0.4051792621612549, 0.17321030795574188, 0.07945272326469421, 0.03534286469221115, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",9,-0.5758286684711792,"[0.3707692777081837, -0.018033640182768984, 0.36576338104018635, 0.6693961426970514, -0.603179140696831, 0.17422222160024475, 0.07958458029965493, 0.03703540863471588, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10807887464761734, 0.09790416061878204, 0.10215197503566742, 0.0952088013291359, 0.09496833384037018, 0.09767908602952957, 0.09980792552232742, 0.09331436455249786, 0.11268112808465958, 0.09820536524057388]"
38,"[0.37076929211616516, -0.018033640459179878, 0.3657633662223816, 0.669396162033081, -0.6031791567802429, 0.1742222160100937, 0.07958458364009857, 0.03703540936112404, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",0,-0.614149731484718,"[0.5049932107815467, -0.01927613634227132, 0.37716142118771145, 0.6841414065294433, -0.6031790416272251, 0.19278372560356288, 0.07310253464320177, 0.05824267133328087, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10839283466339111, 0.09770344942808151, 0.10146129131317139, 0.0951543003320694, 0.09402972459793091, 0.09722805768251419, 0.10071012377738953, 0.09381886571645737, 0.11329465359449387, 0.0982067808508873]"
39,"[0.504993200302124, -0.01927613653242588, 0.3771614134311676, 0.6841413974761963, -0.6031790375709534, 0.19278372824192047, 0.07310253381729126, 0.05824267119169235, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",1,-0.599002122668159,"[0.4261279874210002, -0.013367531566736979, 0.36404179155366734, 0.6746787171122444, -0.6031789510753933, 0.18598818214856155, 0.07609633090849816, 0.04828594298433486, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10749556869268417, 0.0983017310500145, 0.10151006281375885, 0.09478674829006195, 0.09386783093214035, 0.09713926911354065, 0.1010187491774559, 0.09431710839271545, 0.11319832503795624, 0.09836454689502716]"
40,"[0.42612800002098083, -0.013367531821131706, 0.364041805267334, 0.6746787428855896, -0.6031789779663086, 0.185988187789917, 0.07609633356332779, 0.048285942524671555, -0.010000013746321201, 0.10000009089708328, -0.024959707632660866]",2,-0.595965688461227,"[0.426521928355049, -0.008603051824035646, 0.36218782643305136, 0.6756407002441547, -0.6031784429145786, 0.18459920670574093, 0.07508417316123928, 0.04872415391730334, -0.010000013491438253, 0.10000009137406204, -0.02495970701548622]","[0.10797775536775589, 0.09795880317687988, 0.10147044062614441, 0.09505454450845718, 0.09394211322069168, 0.09719853103160858, 0.10079299658536911, 0.09401929378509521, 0.11328141391277313, 0.0983041524887085]"
